ch2,ch3,time
0.20000000435175028,-0.006804497464141424,-5.332602148437499e-08
0.20000000435175028,-0.006935007199936953,-5.318498046874999e-08
0.20000000435175028,-0.006924292166054293,-5.3043939453124986e-08
0.2000000043517503,-0.006713591023740825,-5.290289843749999e-08
0.20000000435175025,-0.006274820952041627,-5.276185742187499e-08
0.2000000043517503,-0.005620755919524305,-5.262081640624999e-08
0.20000000435175036,-0.004806360045065153,-5.247977539062499e-08
0.20000000435175022,-0.003920655981258768,-5.2338734374999986e-08
0.2000000043517502,-0.0030709325895016144,-5.219769335937499e-08
0.20000000435175017,-0.0023629634577410933,-5.205665234374999e-08
0.20000000435175025,-0.001881456340498224,-5.191561132812499e-08
0.2000000043517501,-0.0016751816275587493,-5.177457031249999e-08
0.2000000043517502,-0.001749873585513944,-5.1633529296874986e-08
0.2000000043517503,-0.00207008332283897,-5.149248828124999e-08
0.2000000043517503,-0.002568840413816162,-5.135144726562499e-08
0.20000000435175028,-0.0031627775690908563,-5.121040624999999e-08
0.20000000435175033,-0.0037682591010220383,-5.106936523437499e-08
0.2000000043517503,-0.0043156620103862176,-5.0928324218749986e-08
0.2000000043517503,-0.004758589157646625,-5.078728320312499e-08
0.20000000435175036,-0.005076440230970189,-5.064624218749999e-08
0.2000000043517504,-0.005271353722014339,-5.050520117187499e-08
0.20000000435175028,-0.005360659849965009,-5.036416015624999e-08
0.20000000435175017,-0.0053678716537272604,-5.0223119140624986e-08
0.20000000435175025,-0.005314620026329557,-5.008207812499999e-08
0.2000000043517502,-0.00521554609187224,-4.994103710937499e-08
0.20000000435175025,-0.005076907204638756,-4.979999609374999e-08
0.20000000435175025,-0.004898714200142554,-4.965895507812499e-08
0.20000000435175028,-0.004679199194496752,-4.9517914062499986e-08
0.20000000435175017,-0.004419541936141543,-4.937687304687499e-08
0.20000000435175028,-0.004127335815072012,-4.923583203124999e-08
0.2000000043517502,-0.003817631586616353,-4.909479101562499e-08
0.20000000435175028,-0.0035112961255622326,-4.895374999999999e-08
0.2000000043517502,-0.003231230514977945,-4.8812708984374987e-08
0.20000000435175014,-0.002997668099033195,-4.867166796874999e-08
0.2000000043517502,-0.002823914670897584,-4.853062695312499e-08
0.20000000435175025,-0.002713839858853654,-4.838958593749999e-08
0.2000000043517503,-0.0026620060488244572,-4.824854492187499e-08
0.20000000435175022,-0.0026561224092373614,-4.810750390624999e-08
0.20000000435175017,-0.002681478204921353,-4.796646289062499e-08
0.20000000435175025,-0.0027259463106029864,-4.782542187499999e-08
0.2000000043517503,-0.0027842563968217124,-4.768438085937499e-08
0.20000000435175033,-0.002860280403059807,-4.754333984374999e-08
0.20000000435175028,-0.0029665982802598813,-4.740229882812499e-08
0.2000000043517503,-0.0031211862201484843,-4.726125781249999e-08
0.20000000435175036,-0.0033417993084056165,-4.712021679687499e-08
0.20000000435175025,-0.0036393666888171377,-4.697917578124999e-08
0.20000000435175033,-0.004011902977932126,-4.683813476562499e-08
0.20000000435175025,-0.004440545658414715,-4.669709374999999e-08
0.20000000435175033,-0.0048889139671217455,-4.655605273437499e-08
0.20000000435175028,-0.005306445216616355,-4.641501171874999e-08
0.20000000435175014,-0.005635552042777559,-4.627397070312499e-08
0.20000000435175017,-0.005821457034292783,-4.613292968749999e-08
0.20000000435175022,-0.005822884490495318,-4.599188867187499e-08
0.20000000435175025,-0.00562148286788197,-4.585084765624999e-08
0.2000000043517503,-0.005227468553014149,-4.570980664062499e-08
0.2000000043517502,-0.004680810127576715,-4.556876562499999e-08
0.20000000435175022,-0.004046422176061442,-4.542772460937499e-08
0.20000000435175033,-0.0034043050698595308,-4.528668359374999e-08
0.20000000435175028,-0.002836279186487995,-4.514564257812499e-08
0.20000000435175028,-0.0024120936145301903,-4.500460156249999e-08
0.2000000043517503,-0.002177426284390702,-4.486356054687499e-08
0.20000000435175025,-0.0021466528333312263,-4.472251953124999e-08
0.20000000435175028,-0.002301693982082548,-4.458147851562499e-08
0.20000000435175022,-0.002597328925086778,-4.444043749999999e-08
0.20000000435175025,-0.002971644791729084,-4.429939648437499e-08
0.20000000435175033,-0.0033595110364883006,-4.415835546874999e-08
0.2000000043517502,-0.0037051917152102405,-4.401731445312499e-08
0.2000000043517502,-0.003972099632603667,-4.387627343749999e-08
0.20000000435175025,-0.004147175878775964,-4.373523242187499e-08
0.20000000435175028,-0.004239308829454889,-4.359419140624999e-08
0.20000000435175042,-0.004272702589063883,-4.3453150390624993e-08
0.20000000435175028,-0.004277122848241671,-4.331210937499999e-08
0.2000000043517503,-0.004278214444676134,-4.317106835937499e-08
0.20000000435175025,-0.004290255737332993,-4.303002734374999e-08
0.2000000043517503,-0.004313342806813793,-4.288898632812499e-08
0.20000000435175025,-0.004335550844808412,-4.2747945312499994e-08
0.20000000435175036,-0.004338768503007955,-4.260690429687499e-08
0.20000000435175028,-0.004306821130550139,-4.246586328124999e-08
0.2000000043517502,-0.004232512417923867,-4.232482226562499e-08
0.2000000043517502,-0.004121647433749214,-4.218378124999999e-08
0.20000000435175028,-0.00399253465151734,-4.2042740234374994e-08
0.2000000043517502,-0.0038710607760336236,-4.190169921874999e-08
0.2000000043517503,-0.0037826379202532184,-4.176065820312499e-08
0.2000000043517503,-0.003743860586857283,-4.161961718749999e-08
0.20000000435175017,-0.003756102200181202,-4.147857617187499e-08
0.20000000435175025,-0.003803486388256844,-4.1337535156249994e-08
0.20000000435175014,-0.0038560470057745775,-4.119649414062499e-08
0.2000000043517502,-0.0038775563621178005,-4.105545312499999e-08
0.2000000043517503,-0.0038358973885323218,-4.091441210937499e-08
0.20000000435175022,-0.0037131274282051407,-4.077337109374999e-08
0.20000000435175025,-0.003512471905851037,-4.0632330078124994e-08
0.20000000435175028,-0.0032600869337791596,-4.049128906249999e-08
0.20000000435175022,-0.0030008792790626793,-4.035024804687499e-08
0.2000000043517503,-0.002789517816745897,-4.020920703124999e-08
0.2000000043517502,-0.0026786116607957497,-4.006816601562499e-08
0.2000000043517503,-0.0027070986372469564,-3.992712499999999e-08
0.2000000043517502,-0.0028918734281190915,-3.978608398437499e-08
0.20000000435175033,-0.003224557925445475,-3.964504296874999e-08
0.20000000435175017,-0.0036739233999933127,-3.950400195312499e-08
0.2000000043517503,-0.004193367558047537,-3.936296093749999e-08
0.20000000435175017,-0.004730287100167538,-3.922191992187499e-08
0.20000000435175022,-0.005235854984392745,-3.908087890624999e-08
0.20000000435175025,-0.005672092996749305,-3.893983789062499e-08
0.20000000435175028,-0.006015000710899581,-3.879879687499999e-08
0.20000000435175025,-0.006253638132139633,-3.865775585937499e-08
0.20000000435175022,-0.006385820583422726,-3.851671484374999e-08
0.20000000435175014,-0.0064134473807131095,-3.837567382812499e-08
0.2000000043517502,-0.00633852957412582,-3.823463281249999e-08
0.2000000043517502,-0.006161849327217682,-3.8093591796874993e-08
0.2000000043517503,-0.005884647419193562,-3.795255078124999e-08
0.20000000435175022,-0.00551260412989859,-3.781150976562499e-08
0.20000000435175028,-0.005060260586169609,-3.767046874999999e-08
0.2000000043517503,-0.004554391220121808,-3.752942773437499e-08
0.20000000435175014,-0.004033813671176977,-3.7388386718749994e-08
0.20000000435175022,-0.0035452320940954083,-3.724734570312499e-08
0.20000000435175025,-0.0031355322326030556,-3.710630468749999e-08
0.20000000435175025,-0.00284255600657495,-3.696526367187499e-08
0.20000000435175028,-0.002686293037284796,-3.682422265624999e-08
0.20000000435175028,-0.0026635734360442686,-3.6683181640624994e-08
0.20000000435175028,-0.002747777121264641,-3.654214062499999e-08
0.20000000435175014,-0.0028941916421430223,-3.640109960937499e-08
0.2000000043517503,-0.00304991226544429,-3.626005859374999e-08
0.20000000435175025,-0.0031661194618309036,-3.611901757812499e-08
0.20000000435175022,-0.0032091954000057427,-3.5977976562499994e-08
0.20000000435175025,-0.003168299194289401,-3.583693554687499e-08
0.20000000435175028,-0.003057192935776965,-3.569589453124999e-08
0.20000000435175017,-0.00290992908216316,-3.555485351562499e-08
0.20000000435175028,-0.0027713610479369135,-3.541381249999999e-08
0.20000000435175028,-0.002685659891995846,-3.5272771484374994e-08
0.20000000435175022,-0.0026848513328575517,-3.513173046874999e-08
0.20000000435175014,-0.002781166057252614,-3.499068945312499e-08
0.20000000435175033,-0.0029646553287364093,-3.484964843749999e-08
0.20000000435175008,-0.0032064887406153698,-3.470860742187499e-08
0.20000000435175022,-0.0034666115185841883,-3.4567566406249994e-08
0.2000000043517503,-0.003703638936043414,-3.442652539062499e-08
0.20000000435175025,-0.003883951750751178,-3.428548437499999e-08
0.20000000435175033,-0.003987855626048927,-3.414444335937499e-08
0.20000000435175033,-0.004011343500487901,-3.400340234374999e-08
0.2000000043517502,-0.003963536900003803,-3.3862361328124995e-08
0.20000000435175028,-0.003861027363664278,-3.372132031249999e-08
0.20000000435175028,-0.0037215370421712973,-3.358027929687499e-08
0.2000000043517502,-0.003558790012959062,-3.3439238281249993e-08
0.20000000435175028,-0.003380393563013467,-3.329819726562499e-08
0.20000000435175033,-0.0031891122435051393,-3.3157156249999995e-08
0.20000000435175014,-0.0029870788712592408,-3.301611523437499e-08
0.20000000435175033,-0.00278055340135183,-3.287507421874999e-08
0.20000000435175022,-0.0025838628393071816,-3.2734033203124994e-08
0.20000000435175025,-0.002420169665373606,-3.259299218749999e-08
0.2000000043517503,-0.0023184439610007836,-3.2451951171874995e-08
0.20000000435175028,-0.0023069917056750735,-3.231091015624999e-08
0.20000000435175033,-0.0024055104403643327,-3.216986914062499e-08
0.20000000435175036,-0.002617306625759145,-3.2028828124999994e-08
0.20000000435175025,-0.002924932306096073,-3.188778710937499e-08
0.20000000435175022,-0.00329051671434155,-3.1746746093749995e-08
0.20000000435175028,-0.0036614426715251215,-3.160570507812499e-08
0.20000000435175028,-0.0039803749546170495,-3.146466406249999e-08
0.20000000435175028,-0.004197108263232137,-3.1323623046874994e-08
0.20000000435175017,-0.0042798564063301035,-3.118258203124999e-08
0.20000000435175017,-0.00422256659341517,-3.1041541015624995e-08
0.20000000435175025,-0.00404659345031608,-3.090049999999999e-08
0.20000000435175028,-0.0037960673720495493,-3.075945898437499e-08
0.20000000435175022,-0.0035279756867046693,-3.0618417968749994e-08
0.20000000435175017,-0.0032995196252618686,-3.047737695312499e-08
0.20000000435175025,-0.003155570571987517,-3.0336335937499996e-08
0.20000000435175025,-0.0031193892528394787,-3.019529492187499e-08
0.20000000435175025,-0.003188721005518496,-3.005425390624999e-08
0.20000000435175028,-0.0033380341476013722,-2.9913212890624994e-08
0.2000000043517503,-0.0035262723599869586,-2.9772171874999992e-08
0.20000000435175014,-0.0037076991071584037,-2.9631130859374992e-08
0.20000000435175025,-0.0038434857773046957,-2.9490089843749993e-08
0.20000000435175028,-0.003910980512295815,-2.9349048828124994e-08
0.20000000435175033,-0.00390861187757388,-2.9208007812499994e-08
0.20000000435175022,-0.0038554323320131602,-2.9066966796874992e-08
0.20000000435175028,-0.003785740448003452,-2.8925925781249993e-08
0.20000000435175022,-0.0037401485649267256,-2.8784884765624993e-08
0.20000000435175028,-0.0037555243953548375,-2.8643843749999994e-08
0.20000000435175014,-0.003856064570675897,-2.8502802734374995e-08
0.20000000435175036,-0.004047543825991768,-2.8361761718749992e-08
0.20000000435175022,-0.0043158616883487485,-2.8220720703124993e-08
0.2000000043517501,-0.00462992924044415,-2.8079679687499993e-08
0.20000000435175022,-0.004948078691821008,-2.7938638671874994e-08
0.20000000435175022,-0.005226370411612714,-2.7797597656249995e-08
0.20000000435175028,-0.005426901600492378,-2.7656556640624992e-08
0.2000000043517503,-0.005524360243071539,-2.7515515624999993e-08
0.2000000043517502,-0.005509442055562364,-2.7374474609374994e-08
0.20000000435175022,-0.005388847345395318,-2.7233433593749994e-08
0.20000000435175025,-0.005182074228765719,-2.7092392578124995e-08
0.20000000435175022,-0.004915871813481903,-2.6951351562499992e-08
0.20000000435175025,-0.004617844969054843,-2.6810310546874993e-08
0.20000000435175033,-0.004310786377798552,-2.6669269531249994e-08
0.20000000435175028,-0.0040087674312617025,-2.6528228515624995e-08
0.2000000043517503,-0.003716507616296697,-2.6387187499999995e-08
0.20000000435175028,-0.003431154661953844,-2.6246146484374993e-08
0.20000000435175017,-0.003146497685045997,-2.6105105468749993e-08
0.20000000435175022,-0.0028581525801134717,-2.5964064453124994e-08
0.2000000043517503,-0.002568324285850666,-2.5823023437499995e-08
0.2000000043517504,-0.002288641059275031,-2.5681982421874992e-08
0.20000000435175025,-0.0020399752463990963,-2.5540941406249993e-08
0.2000000043517502,-0.0018491747999905936,-2.5399900390624993e-08
0.20000000435175022,-0.0017432718398828963,-2.5258859374999994e-08
0.2000000043517503,-0.0017425074012979026,-2.5117818359374995e-08
0.20000000435175025,-0.0018544773738612907,-2.4976777343749992e-08
0.2000000043517502,-0.0020702312810969487,-2.4835736328124993e-08
0.2000000043517503,-0.0023644947737099524,-2.4694695312499994e-08
0.20000000435175025,-0.0027000346770821603,-2.4553654296874994e-08
0.20000000435175025,-0.0030354533967639217,-2.4412613281249995e-08
0.2000000043517503,-0.0033345733985437635,-2.4271572265624992e-08
0.20000000435175025,-0.0035751560500243296,-2.4130531249999993e-08
0.20000000435175028,-0.0037541696549239284,-2.3989490234374994e-08
0.20000000435175025,-0.003888321909359172,-2.3848449218749995e-08
0.20000000435175014,-0.004009163460117563,-2.3707408203124995e-08
0.20000000435175014,-0.004153777032537492,-2.3566367187499993e-08
0.20000000435175025,-0.004353106564243478,-2.3425326171874993e-08
0.2000000043517504,-0.0046214708953772315,-2.3284285156249994e-08
0.20000000435175017,-0.0049496377203019325,-2.3143244140624995e-08
0.2000000043517502,-0.005304092799618638,-2.3002203124999995e-08
0.2000000043517503,-0.0056329465018603855,-2.2861162109374993e-08
0.20000000435175036,-0.005877372341873071,-2.2720121093749994e-08
0.20000000435175017,-0.005985716855490874,-2.2579080078124994e-08
0.20000000435175017,-0.005926840050219045,-2.2438039062499995e-08
0.20000000435175028,-0.005699272709944898,-2.2296998046874996e-08
0.20000000435175028,-0.005333290999128434,-2.2155957031249993e-08
0.20000000435175028,-0.0048852849588631895,-2.2014916015624994e-08
0.20000000435175033,-0.004425657875694633,-2.1873874999999994e-08
0.20000000435175025,-0.0040230183945855055,-2.1732833984374995e-08
0.2000000043517502,-0.0037291429508690055,-2.1591792968749996e-08
0.2000000043517502,-0.0035678914472091205,-2.1450751953124993e-08
0.20000000435175025,-0.003531180808479754,-2.1309710937499994e-08
0.20000000435175017,-0.003582874779305582,-2.1168669921874995e-08
0.20000000435175028,-0.0036693711414122776,-2.1027628906249995e-08
0.20000000435175036,-0.0037340948786938025,-2.0886587890624996e-08
0.20000000435175017,-0.00373182819718668,-2.0745546874999993e-08
0.20000000435175022,-0.0036393925917173604,-2.0604505859374994e-08
0.2000000043517501,-0.0034599805062836306,-2.0463464843749995e-08
0.20000000435175017,-0.0032203568726831386,-2.0322423828124995e-08
0.20000000435175028,-0.0029620963818612553,-2.0181382812499996e-08
0.20000000435175028,-0.0027296932201763663,-2.0040341796874994e-08
0.20000000435175014,-0.002558783497089091,-1.9899300781249994e-08
0.20000000435175028,-0.0024678976366751607,-1.9758259765624995e-08
0.20000000435175033,-0.002455732549706419,-1.9617218749999996e-08
0.20000000435175022,-0.0025043369242051584,-1.9476177734374996e-08
0.2000000043517501,-0.002586813192019254,-1.9335136718749994e-08
0.2000000043517503,-0.002677014834744007,-1.9194095703124994e-08
0.20000000435175025,-0.0027579998571856173,-1.9053054687499995e-08
0.20000000435175025,-0.0028268672985502833,-1.8912013671874996e-08
0.20000000435175025,-0.002894493657147241,-1.8770972656249997e-08
0.20000000435175025,-0.002980406686092365,-1.8629931640624994e-08
0.20000000435175028,-0.0031044844340266473,-1.8488890624999995e-08
0.20000000435175025,-0.0032781718003957786,-1.8347849609374995e-08
0.20000000435175028,-0.003497973404697288,-1.8206808593749996e-08
0.20000000435175025,-0.0037433607150271046,-1.8065767578124997e-08
0.20000000435175022,-0.003979890839407015,-1.7924726562499994e-08
0.2000000043517502,-0.004166964028856391,-1.7783685546874995e-08
0.2000000043517503,-0.004267810817433426,-1.7642644531249996e-08
0.20000000435175025,-0.00425955173872305,-1.7501603515624996e-08
0.2000000043517502,-0.004140131559606268,-1.7360562499999994e-08
0.20000000435175025,-0.003930350360801637,-1.7219521484374994e-08
0.20000000435175022,-0.0036703317922780958,-1.7078480468749995e-08
0.20000000435175028,-0.0034111093199035623,-1.6937439453124996e-08
0.2000000043517503,-0.0032037314654717627,-1.6796398437499996e-08
0.20000000435175025,-0.00308799861442974,-1.6655357421874994e-08
0.20000000435175036,-0.0030839277748300593,-1.6514316406249995e-08
0.20000000435175028,-0.003187770676735236,-1.6373275390624995e-08
0.20000000435175028,-0.003373397830704117,-1.6232234374999996e-08
0.20000000435175014,-0.0035987160180975895,-1.6091193359374997e-08
0.2000000043517503,-0.0038152270443250562,-1.5950152343749994e-08
0.20000000435175025,-0.003978779772238676,-1.5809111328124995e-08
0.20000000435175017,-0.004058952096170605,-1.5668070312499995e-08
0.20000000435175025,-0.004045090003831969,-1.5527029296874996e-08
0.20000000435175025,-0.003947836311316556,-1.5385988281249997e-08
0.20000000435175025,-0.0037960929623462375,-1.5244947265624994e-08
0.2000000043517503,-0.003630285985221494,-1.5103906249999995e-08
0.2000000043517503,-0.00349350015006668,-1.4962865234374996e-08
0.20000000435175014,-0.0034224591766435306,-1.4821824218749996e-08
0.20000000435175028,-0.003440182681805876,-1.4680783203124995e-08
0.20000000435175025,-0.003551970639376651,-1.4539742187499996e-08
0.2000000043517503,-0.003744759170582102,-1.4398701171874995e-08
0.20000000435175028,-0.003990512596496905,-1.4257660156249996e-08
0.2000000043517502,-0.004252259847913904,-1.4116619140624996e-08
0.20000000435175022,-0.004491580033744373,-1.3975578124999996e-08
0.20000000435175028,-0.004676118215781685,-1.3834537109374996e-08
0.2000000043517502,-0.004785068094579448,-1.3693496093749995e-08
0.20000000435175022,-0.004812345115031845,-1.3552455078124996e-08
0.20000000435175028,-0.004766396274015384,-1.3411414062499997e-08
0.20000000435175025,-0.004667093425462029,-1.3270373046874996e-08
0.20000000435175033,-0.004540564517979657,-1.3129332031249996e-08
0.20000000435175022,-0.004413138413103817,-1.2988291015624995e-08
0.20000000435175028,-0.004306137470819002,-1.2847249999999996e-08
0.20000000435175017,-0.0042323237496237984,-1.2706208984374997e-08
0.20000000435175036,-0.00419495683446662,-1.2565167968749996e-08
0.20000000435175028,-0.0041894055913819905,-1.2424126953124997e-08
0.20000000435175017,-0.004206729924562981,-1.2283085937499996e-08
0.20000000435175036,-0.004237757920376417,-1.2142044921874996e-08
0.20000000435175022,-0.004277054023881806,-1.2001003906249997e-08
0.20000000435175017,-0.004324723515741468,-1.1859962890624996e-08
0.2000000043517502,-0.004385982511333697,-1.1718921874999997e-08
0.2000000043517502,-0.004468393252332821,-1.1577880859374996e-08
0.20000000435175022,-0.00457732560145659,-1.1436839843749997e-08
0.20000000435175017,-0.004711594118003805,-1.1295798828124997e-08
0.2000000043517502,-0.004860092886657188,-1.1154757812499996e-08
0.20000000435175028,-0.005001161549555455,-1.1013716796874997e-08
0.20000000435175028,-0.005105102708642946,-1.0872675781249996e-08
0.20000000435175025,-0.005139619991676518,-1.0731634765624997e-08
0.2000000043517501,-0.00507692772609031,-1.0590593749999997e-08
0.20000000435175036,-0.004901043822745856,-1.0449552734374996e-08
0.20000000435175028,-0.004613234037884508,-1.0308511718749997e-08
0.2000000043517502,-0.004234083076011386,-1.0167470703124996e-08
0.20000000435175022,-0.003801437546327508,-1.0026429687499997e-08
0.20000000435175028,-0.0033644478549229224,-9.885388671874996e-09
0.2000000043517503,-0.00297510912383616,-9.744347656249997e-09
0.2000000043517504,-0.002678890934962897,-9.603306640624997e-09
0.20000000435175017,-0.0025067721999982554,-9.462265624999996e-09
0.20000000435175022,-0.0024703425217104287,-9.321224609374997e-09
0.20000000435175025,-0.0025609867791787037,-9.180183593749996e-09
0.2000000043517503,-0.0027531782154279665,-9.039142578124997e-09
0.20000000435175022,-0.0030109011821187496,-8.898101562499998e-09
0.2000000043517503,-0.003295128152661851,-8.757060546874997e-09
0.20000000435175025,-0.003571059509781594,-8.616019531249997e-09
0.2000000043517504,-0.0038132834927908353,-8.474978515624996e-09
0.20000000435175028,-0.004008024767823352,-8.333937499999997e-09
0.2000000043517502,-0.004152257302081503,-8.192896484374998e-09
0.20000000435175025,-0.004250885267152063,-8.051855468749997e-09
0.20000000435175022,-0.00431253991801077,-7.910814453124997e-09
0.20000000435175017,-0.0043458937133786235,-7.769773437499996e-09
0.20000000435175028,-0.004357209451924293,-7.628732421874997e-09
0.20000000435175028,-0.004349607503588441,-7.487691406249998e-09
0.2000000043517503,-0.004323755626712093,-7.346650390624997e-09
0.20000000435175017,-0.004279498491455542,-7.205609374999998e-09
0.20000000435175025,-0.004217311780526616,-7.0645683593749975e-09
0.2000000043517503,-0.004139001115465849,-6.923527343749997e-09
0.2000000043517503,-0.004047284435405346,-6.782486328124997e-09
0.20000000435175028,-0.003944538934785692,-6.641445312499997e-09
0.2000000043517502,-0.0038311307288578103,-6.500404296874997e-09
0.20000000435175028,-0.003704662707246628,-6.359363281249998e-09
0.2000000043517503,-0.003560317732454302,-6.2183222656249976e-09
0.20000000435175025,-0.003392790183962319,-6.0772812499999974e-09
0.20000000435175022,-0.003199438949703478,-5.936240234374997e-09
0.20000000435175033,-0.002983803285508257,-5.795199218749997e-09
0.2000000043517503,-0.0027582452489620045,-5.654158203124998e-09
0.20000000435175025,-0.0025447300844624633,-5.513117187499998e-09
0.20000000435175033,-0.0023728215198346217,-5.372076171874998e-09
0.20000000435175017,-0.0022750096968009656,-5.2310351562499975e-09
